PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-11-21,17:32:46,1,1,"Ball, Kody",1000283314,Right,CAL_BAP,"Alvarez, Julian",1000127512,Left,CAL_BAP,Undefined,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,NA,91.68789,-0.925637,-1.33742,2344.875708,218.44771,01:15:00,5.69678,1.0158,5.71108,-15.10595,18.37922,13.73855,3.5753,0.91449,83.58805,-3.808514,1.119727,0.416483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.31367,9.90457,-0.91226,50,5.60998,2.48525,-133.11143,-2.59795,-13.10813,28.85807,-14.42234,CAL_BAP,CAL_BAP,705-CalBaptistBaseballField,TeamExclusive,Team,20251121-705-CalBaptistBaseballField-Private-1,2634dbe0-c743-11f0-8bb9-5b3e20cdaa52,90.50166,NA,NA,8.09985,NA,NA,NA,NA,NA,NA,eaa4c1af-4fc2-4812-941b-1edda7afbd32,2025-11-22,01:32:46,2025-11-22T01:32:46Z,2025-11-22T01:32:46Z,NA,v3,NA,NA,NA,"Kittredge, Ryan",1000191453,Right,CAL_BAP,40c28968-ac04-46db-8d6a-8f2123e8a14a,54.78516,-134.14482,14.42903,5.69376,-2.0815,-7.21117,-1.00967,2.95465,-6.55406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.7878,NA,NA,0.977954,NA,NA,NA,4.6876,5.86843,0.19406,70.21115,4.33869,-54.56967,4.71568,71.47764,-4.64686,5.8755,9.87542,-11.71734,0.14444,-62.87476,7.1524,High,High,High,NA,NA,Medium,High,High
2,2025-11-21,17:33:13,1,2,"Ball, Kody",1000283314,Right,CAL_BAP,"Alvarez, Julian",1000127512,Left,CAL_BAP,Undefined,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,NA,79.90524,-1.181409,-4.418227,2310.98046,60.292561,08:00:00,4.9556,1.71136,5.51964,-50.13983,-5.39142,-11.85851,-0.33073,-3.41592,73.87538,-10.223033,-6.524536,0.48146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77799,-2.08508,-1.31776,50,4.81841,9.39068,-115.71948,-4.09034,6.4452,22.64153,-34.9867,CAL_BAP,CAL_BAP,705-CalBaptistBaseballField,TeamExclusive,Team,20251121-705-CalBaptistBaseballField-Private-1,36bdf3c0-c743-11f0-8bb9-5b3e20cdaa52,78.28779,NA,NA,6.02986,NA,NA,NA,NA,NA,NA,eaa4c1af-4fc2-4812-941b-1edda7afbd32,2025-11-22,01:33:13,2025-11-22T01:33:13Z,2025-11-22T01:33:13Z,NA,v3,NA,NA,NA,"Kittredge, Ryan",1000191453,Right,CAL_BAP,1327a657-e0fb-494d-a68d-98002a71ed31,54.98139,-116.69006,11.32076,4.96161,-2.59055,-17.49335,-1.71439,9.11439,3.2226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
3,2025-11-21,17:33:38,1,3,"Ball, Kody",1000283314,Right,CAL_BAP,"Alvarez, Julian",1000127512,Left,CAL_BAP,Undefined,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,NA,91.9722,-2.78883,-2.973722,2432.399794,217.958922,01:15:00,5.51192,1.17805,5.99244,-16.82139,16.83611,12.12599,1.52018,-0.56969,82.49968,-6.018064,-0.796132,0.417554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.20855,9.94674,-0.95014,50,5.28266,6.37788,-133.05917,-6.97444,-12.66105,33.95545,-14.70372,CAL_BAP,CAL_BAP,705-CalBaptistBaseballField,TeamExclusive,Team,20251121-705-CalBaptistBaseballField-Private-1,45d48fe0-c743-11f0-8bb9-5b3e20cdaa52,90.26966,NA,NA,9.47251,NA,NA,NA,NA,NA,NA,eaa4c1af-4fc2-4812-941b-1edda7afbd32,2025-11-22,01:33:38,2025-11-22T01:33:38Z,2025-11-22T01:33:38Z,NA,v3,NA,NA,NA,"Kittredge, Ryan",1000191453,Right,CAL_BAP,8f2157b8-3fed-45a4-b96e-7d58921daffc,54.50203,-134.20312,16.97772,5.50928,-6.47908,-7.35186,-1.1722,6.80443,-6.33053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
4,2025-11-21,17:33:55,1,4,"Ball, Kody",1000283314,Right,CAL_BAP,"Alvarez, Julian",1000127512,Left,CAL_BAP,Undefined,1,Top,0,0,0,Undefined,Sinker,Undefined,Undefined,Undefined,Undefined,0,0,NA,92.80673,-3.241777,-2.957343,2458.484446,239.500433,02:00:00,5.6146,0.91454,5.85169,-21.73619,11.50091,17.37355,0.78387,-0.38796,83.44867,-7.325226,0.157761,0.414938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.81926,7.32807,-0.68411,50,5.3382,6.14478,-134.20517,-8.34085,-17.55721,34.35525,-19.07111,CAL_BAP,CAL_BAP,705-CalBaptistBaseballField,TeamExclusive,Team,20251121-705-CalBaptistBaseballField-Private-1,4fab5490-c743-11f0-8bb9-5b3e20cdaa52,90.83878,NA,NA,9.35807,NA,NA,NA,NA,NA,NA,eaa4c1af-4fc2-4812-941b-1edda7afbd32,2025-11-22,01:33:55,2025-11-22T01:33:55Z,2025-11-22T01:33:55Z,NA,v3,NA,NA,NA,"Kittredge, Ryan",1000191453,Right,CAL_BAP,c5b9715e-0764-463e-9aca-639124dffe34,54.64329,-135.38859,17.17763,5.6142,-7.68392,-9.53555,-0.90619,6.74956,-8.77861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
5,2025-11-21,17:34:16,1,5,"Ball, Kody",1000283314,Right,CAL_BAP,"Alvarez, Julian",1000127512,Left,CAL_BAP,Undefined,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,NA,91.80619,-1.255261,-2.412899,2606.526071,218.116975,01:15:00,5.45757,1.35174,5.7707,-14.92509,19.15698,13.98768,3.04448,0.27066,81.94358,-4.154391,0.089619,0.420179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.97827,10.57253,-1.1609,50,5.34515,4.97509,-132.92464,-3.33137,-13.93346,34.83634,-13.7099,CAL_BAP,CAL_BAP,705-CalBaptistBaseballField,TeamExclusive,Team,20251121-705-CalBaptistBaseballField-Private-1,5c0cbbc0-c743-11f0-8bb9-5b3e20cdaa52,89.70567,NA,NA,9.86261,NA,NA,NA,NA,NA,NA,eaa4c1af-4fc2-4812-941b-1edda7afbd32,2025-11-22,01:34:16,2025-11-22T01:34:16Z,2025-11-22T01:34:16Z,NA,v3,NA,NA,NA,"Kittredge, Ryan",1000191453,Right,CAL_BAP,344df2a8-ef44-4b4a-82d8-3f8714787824,54.72433,-134.15706,17.41817,5.45442,-2.84635,-6.85495,-1.34562,5.46802,-6.96673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
6,2025-11-21,17:34:50,1,6,"Ball, Kody",1000283314,Right,CAL_BAP,"Alvarez, Julian",1000127512,Left,CAL_BAP,Undefined,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,NA,79.77485,-0.361216,-0.79068,2004.200997,58.480581,08:00:00,5.20239,1.17068,5.46104,-48.61554,-4.11118,-8.89552,0.81296,-0.31072,73.70715,-9.183657,-2.378482,0.480145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31386,-1.65744,-1.09463,50,5.13676,1.94271,-115.9182,-2.39636,5.87148,21.6028,-34.42997,CAL_BAP,CAL_BAP,705-CalBaptistBaseballField,TeamExclusive,Team,20251121-705-CalBaptistBaseballField-Private-1,703ede70-c743-11f0-8bb9-5b3e20cdaa52,78.50214,NA,NA,6.0677,NA,NA,NA,NA,NA,NA,eaa4c1af-4fc2-4812-941b-1edda7afbd32,2025-11-22,01:34:50,2025-11-22T01:34:50Z,2025-11-22T01:34:50Z,NA,v3,NA,NA,NA,"Kittredge, Ryan",1000191453,Right,CAL_BAP,dd7064a5-3495-432d-b0aa-2e65a10b2250,55.03977,-116.85365,10.8014,5.20825,-0.90547,-17.21498,-1.17325,1.68846,2.93574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
7,2025-11-21,17:35:14,1,7,"Ball, Kody",1000283314,Right,CAL_BAP,"Alvarez, Julian",1000127512,Left,CAL_BAP,Undefined,1,Top,0,0,0,Undefined,Sinker,Undefined,Undefined,Undefined,Undefined,0,0,NA,92.68334,-3.559378,-3.388163,2320.988194,235.80714,01:45:00,5.55573,1.00343,5.82781,-20.17139,12.5841,16.96465,0.55599,-0.7361,84.90609,-7.321839,-0.350034,0.41192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.61457,7.73571,-0.73665,50,5.25237,7.20155,-134.21523,-9.04227,-17.5492,28.86975,-18.05424,CAL_BAP,CAL_BAP,705-CalBaptistBaseballField,TeamExclusive,Team,20251121-705-CalBaptistBaseballField-Private-1,7eb17260-c743-11f0-8bb9-5b3e20cdaa52,91.50418,NA,NA,7.77724,NA,NA,NA,NA,NA,NA,eaa4c1af-4fc2-4812-941b-1edda7afbd32,2025-11-22,01:35:14,2025-11-22T01:35:14Z,2025-11-22T01:35:14Z,NA,v3,NA,NA,NA,"Kittredge, Ryan",1000191453,Right,CAL_BAP,9ac96bd3-a60b-4661-a362-a02d73e73f46,54.67078,-135.21619,14.43488,5.55502,-8.41631,-9.02712,-0.99688,7.81,-8.7746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
8,2025-11-21,17:36:17,1,8,"Ball, Kody",1000283314,Right,CAL_BAP,"Alvarez, Julian",1000127512,Left,CAL_BAP,Undefined,1,Top,0,0,0,Undefined,Sinker,Undefined,Undefined,Undefined,Undefined,0,0,NA,90.0894,-1.007076,-1.722668,2423.069062,229.484464,01:45:00,5.45603,1.356,5.55643,-20.7643,14.04938,15.16166,2.78423,1.00947,82.42117,-4.886911,0.981554,0.424665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.13237,7.71032,-1.21738,50,5.35547,3.25845,-130.78892,-3.00409,-14.10497,27.2425,-18.8011,CAL_BAP,CAL_BAP,705-CalBaptistBaseballField,TeamExclusive,Team,20251121-705-CalBaptistBaseballField-Private-1,a482b0d0-c743-11f0-8bb9-5b3e20cdaa52,88.7581,NA,NA,7.66823,NA,NA,NA,NA,NA,NA,eaa4c1af-4fc2-4812-941b-1edda7afbd32,2025-11-22,01:36:17,2025-11-22T01:36:17Z,2025-11-22T01:36:17Z,NA,v3,NA,NA,NA,"Kittredge, Ryan",1000191453,Right,CAL_BAP,1ab7cc74-48d7-48ad-b95b-2237a6d4c63d,54.94126,-131.81413,13.62125,5.45521,-2.29655,-9.40055,-1.34999,3.78926,-7.05249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
9,2025-11-21,17:36:38,1,9,"Ball, Kody",1000283314,Right,CAL_BAP,"Alvarez, Julian",1000127512,Left,CAL_BAP,Undefined,1,Top,0,0,0,Undefined,Sinker,Undefined,Undefined,Undefined,Undefined,0,0,NA,90.41259,0.294831,-0.913617,2314.372455,236.649808,02:00:00,5.64606,0.98984,5.64179,-22.38399,12.21028,16.84946,4.0558,1.54164,82.27587,-3.895084,2.096566,0.423325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.75623,6.43992,-0.92298,50,5.657,1.33415,-131.25991,-0.08827,-15.2175,28.78375,-20.9821,CAL_BAP,CAL_BAP,705-CalBaptistBaseballField,TeamExclusive,Team,20251121-705-CalBaptistBaseballField-Private-1,b09ada00-c743-11f0-8bb9-5b3e20cdaa52,89.03911,NA,NA,8.13672,NA,NA,NA,NA,NA,NA,eaa4c1af-4fc2-4812-941b-1edda7afbd32,2025-11-22,01:36:38,2025-11-22T01:36:38Z,2025-11-22T01:36:38Z,NA,v3,NA,NA,NA,"Kittredge, Ryan",1000191453,Right,CAL_BAP,e82df417-cc71-4f66-aad4-67ae7970b09b,54.854730000000004,-132.32021,14.39188,5.64601,0.68465,-10.49105,-0.98245,1.89471,-7.60875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
10,2025-11-21,17:37:26,1,10,"Ball, Kody",1000283314,Right,CAL_BAP,"Alvarez, Julian",1000127512,Left,CAL_BAP,Undefined,1,Top,0,0,0,Undefined,Sinker,Undefined,Undefined,Undefined,Undefined,0,0,NA,89.9677,-1.449952,-1.56053,2326.503819,226.940019,01:30:00,5.34522,1.4785,5.70438,-19.38096,15.32347,15.23395,2.37838,1.29364,82.37257,-5.089383,1.164393,0.423998,77.33235,12.789935,-162.733612,1087.249293,NA,NA,NA,109.66427,47.38487,-164.685113,1.142473,-8.20733,8.52784,-1.35748,50,5.21173,2.9034,-130.64789,-3.93629,-14.20327,27.20234,-17.41607,CAL_BAP,CAL_BAP,705-CalBaptistBaseballField,TeamExclusive,Team,20251121-705-CalBaptistBaseballField-Private-1,cd6e4ea0-c743-11f0-8bb9-5b3e20cdaa52,88.89767,8.21478,NA,7.59513,NA,NA,NA,1.38441,2.0152,-0.98787,eaa4c1af-4fc2-4812-941b-1edda7afbd32,2025-11-22,01:37:26,2025-11-22T01:37:26Z,2025-11-22T01:37:26Z,LineDrive,v3,NA,NA,NA,"Kittredge, Ryan",1000191453,Right,CAL_BAP,c9ef3cdc-4b3d-4376-8cc1-0e7c71d67d94,54.79416,-131.6423,13.60117,5.34399,-3.29963,-8.70804,-1.47311,3.42262,-7.10164,32.847827,1.35114,-105.22238,10.0531,NA,NA,NA,NA,NA,NA,2.19952,22.87605,-21.83362,NA,NA,NA,NA,NA,NA,-1.06862,-31.84542,6.55533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Low,NA,NA,NA
